step	language
29	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
30	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
31	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
32	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
33	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
34	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
35	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
36	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
37	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
38	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
39	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
40	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
41	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
42	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
43	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
44	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
45	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
46	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
47	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
48	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
49	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 116.0 meters. Waypoints:
50	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
51	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
52	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
53	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 11.7 meters. Waypoints:
54	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
55	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
56	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
57	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
58	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
59	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
60	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 10.8 meters. Waypoints:
61	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
62	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
63	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
64	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 10.7 meters. Waypoints:
65	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.2 meters. Waypoints:
66	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.6 meters. Waypoints:
67	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.1 meters. Waypoints:
68	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.1 meters. Waypoints:
69	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.6 meters. Waypoints:
70	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.2 meters. Waypoints:
71	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.3 meters. Waypoints:
72	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.6 meters. Waypoints:
73	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.1 meters. Waypoints:
74	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.1 meters. Waypoints:
75	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.1 meters. Waypoints:
76	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
77	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
78	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
79	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
80	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
81	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
82	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
83	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
84	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
85	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
86	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
87	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
88	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
89	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
90	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
91	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
92	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
93	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
94	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
95	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
96	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
97	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
98	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
99	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
100	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
101	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
102	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
103	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
104	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
105	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
106	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
107	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
108	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
109	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
110	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
111	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
112	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
113	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
114	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
115	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
116	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
117	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
118	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
119	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
120	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
121	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
122	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
123	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
124	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 114.0 meters. Waypoints:
125	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.6 meters. Waypoints:
126	Follow the route. Accelerate to follow the maroon SUV that is to the front in 11.6 meters. Waypoints:
127	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.9 meters. Waypoints:
128	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
129	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
130	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.1 meters. Waypoints:
131	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
132	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
133	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
134	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
135	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
136	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.9 meters. Waypoints:
137	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
138	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
139	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
140	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
141	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
142	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
143	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
144	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
145	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
146	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
147	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
148	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
149	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
150	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
151	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
152	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
153	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
154	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
155	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
156	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
157	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
158	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
159	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
160	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
161	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
162	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
163	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.3 meters. Waypoints:
164	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.3 meters. Waypoints:
165	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.9 meters. Waypoints:
166	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.9 meters. Waypoints:
167	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
168	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
169	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
170	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
171	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
172	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
173	Follow the route. Accelerate to follow the maroon SUV that is to the front. Waypoints:
174	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
175	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
176	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
177	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
178	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
179	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
180	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
181	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.6 meters. Waypoints:
182	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
183	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
184	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
185	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
186	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
187	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
188	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
189	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
190	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
191	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
192	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
193	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
194	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
195	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
196	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
197	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
198	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
199	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
200	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
201	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
202	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
203	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
204	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
205	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
206	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
207	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
208	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
209	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
210	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
211	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
212	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
213	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
214	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.3 meters. Waypoints:
215	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
216	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
217	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
218	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
219	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 11.2 meters. Waypoints:
220	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 10.2 meters. Waypoints:
221	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
222	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
223	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
224	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
225	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
226	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 9.4 meters. Waypoints:
227	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
228	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
229	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
230	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
231	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
232	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
233	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
234	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.2 meters. Waypoints:
235	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
236	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.2 meters. Waypoints:
237	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
238	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
239	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
240	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
241	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
242	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
243	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
244	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
245	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
246	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
247	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
248	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
249	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
250	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
251	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
252	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
253	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
254	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
255	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
256	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
257	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
258	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
259	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
260	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
261	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
262	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
263	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
264	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
265	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
266	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
267	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
268	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
269	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
270	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
271	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
272	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
273	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
274	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
275	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
276	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
277	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
278	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
279	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
280	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
281	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
282	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
283	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 8.1 meters. Waypoints:
284	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
285	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 9.0 meters. Waypoints:
286	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
287	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
288	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
289	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
290	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
291	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
292	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
293	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
294	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
295	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
296	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
297	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
298	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
299	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front. Waypoints:
